movie,frame,semantic_L2,semantic_cosine,gaze_entropy,gaze_change,gaze_center_shift,mean_isc,n_subjects.x,mean_isc_sm,n_subjects.y,gaze_similarity_per_frame,fix_dur_sm,sacc_dur_sm,sacc_amp_px_sm,sacc_amp_deg_sm,sem_pe,sem_uncertainty,seg_prob_coarse,seg_prob_fine
2.4.1,21020,0.39269012,7.292032e-4,6.455191714942971,0.05009249455507664,3.1622776601683795,0.4257723742909729,75,0.39088256334002863,87,0.9645531859238534,281.89395125463136,107.74325366594533,212.78678349386587,6.108119159147455,1.0356017884704283,0.015409160871495088,0.009353866857367625,0.05209510230920496
2.4.1,21080,0.68677807,0.0021511316,6.914773343644457,0.04544769128793585,32.64965543462902,0.2718484416536446,63,0.2583530077091643,87,-0.04178700744181103,336.41584492948425,145.73751210193853,173.60242193489978,5.011240565268286,0.8499029246979273,0.010002973804669994,0.008257964700028821,0.05651864558738488
2.4.1,21140,0.8060202,0.0029283762,7.002027109982435,0.03437218268810051,4.47213595499958,0.18907865653762224,72,0.20614676905857973,87,-0.2237119379750963,367.7396313639008,129.99386631721725,146.1076996936722,4.160302255145719,0.9926660308923857,0.00987882937922249,0.00907794911768082,0.06289305317140875
2.4.1,21200,0.6907497,0.0022401214,6.935479219062459,0.03894691540385986,29.154759474226505,0.16677871849519058,72,0.18636460644432778,87,-0.4057066719439844,360.14707155721015,78.2020646113177,134.4012139498151,3.7411719494496576,0.977463433746701,0.0082800671469917,0.01311129365575382,0.07053785456883742
2.4.1,21260,0.69606084,0.0023217797,6.88545475939531,0.04312279504284608,18.027756377319943,0.1863690828288193,69,0.19483674940033976,87,-0.4192158920051877,347.1733023762377,84.30567028815457,117.85079437331991,3.317955361066107,0.9292799769879746,0.007645219459460437,0.021205381871205502,0.08027452575075161
2.4.1,21320,1.0874873,0.005587876,6.936873466692513,0.04371318220381651,44.10215414239989,0.17545056470077147,67,0.17027332375160548,87,-0.8193406773113695,342.40598497481943,90.43332054273723,108.70081263487633,3.125924260254949,0.9232745229313055,0.0069363256969051925,0.03334084496867718,0.09248583863658043
2.4.1,21380,0.8587195,0.0034540296,6.6885589965852175,0.04739763074311912,16,0.179811411655285,74,0.1978726134924668,87,-0.814704146787971,402.3241672494218,88.9035982823597,115.0518323399784,3.333659722615447,0.8286195759122593,0.006788888395606524,0.04808878183950434,0.10445533503046084
2.4.1,21440,1.1785829,0.0068691373,5.913451147667345,0.07083613429253459,46.86149805543992,0.27519981914166064,75,0.2479755101125358,87,-0.6351866602870866,441.39250705793233,90.8843901198044,111.38379163082142,3.2502669068548316,0.7724514226127388,0.00713009712739575,0.06259711305078744,0.11060134952904524
2.4.1,21500,1.3796085,0.009492815,5.996567500278527,0.05263952503365263,3.605551275463989,0.525673559002046,78,0.4671471963759366,87,0.7603594099637453,410.411859588622,89.42618000843802,103.80764091977476,3.0393136994775403,0.6757420508842116,0.008142254219851437,0.07361062451444837,0.10689831504948272
2.4.1,21560,1.3413502,0.008369625,6.1446655171430855,0.08263788420177096,27.51363298439521,0.4413693064885834,77,0.4931406654603104,87,0.966864565943286,378.44523360018604,96.0061017428779,93.93043047356973,2.752712099028562,0.6002562794749098,0.009348656586222673,0.07856268806984522,0.09411457126042401
2.4.1,21620,1.1474783,0.0063551664,5.574172301752891,0.10118817013523924,51.62363799656123,0.4093771898857484,74,0.4219935506991224,87,0.14449789463919738,NA,NA,NA,NA,0.6303179776064916,0.009785454977093471,0.07654632079339212,0.07667664390722069
2.4.1,21680,1.1919452,0.007071376,5.538514398915273,0.05017329608816506,1.4142135623730951,0.590188141568946,79,0.5180254200694078,87,0.4018802694040448,NA,NA,NA,NA,0.6507041365299823,0.008775609680369226,0.06827200854674725,0.05909817840630745
2.4.1,21740,1.3392146,0.009376466,6.346481194755394,0.07331221084131803,17.46424919657298,0.5702251823942946,70,0.53822247201711,87,0.3705363068061741,625.5515195415062,60.68074435034852,94.22618334551666,2.7233260613911927,0.6192746164478635,0.007812771255146803,0.05561368403728199,0.04360061897858077
2.4.1,21800,1.0930874,0.0058118105,5.546198784680947,0.07422581930923622,18.027756377319943,0.3375407210214211,78,0.4200452725665296,87,0.16819500011749305,NA,NA,NA,NA,0.6333946079429412,0.007938112258010947,0.041268794422552796,0.030827069627890797
2.4.1,21860,0.98222804,0.0046231747,5.984890911827788,0.03897706430317828,1,0.5775259858105952,76,0.5372655023726906,87,0.4642679609619518,542.2771234781546,127.6481408018127,103.33373967544716,2.9151264839220277,0.6074917090111487,0.008276136909491768,0.027929442528064206,0.021038160506502923
2.4.1,21920,1.4093553,0.009248674,5.886104084977364,0.03216730908182527,2,0.45189689396118576,78,0.4821047334674205,87,0.15340217928380065,449.5118025011684,216.69123226562246,115.43846406181667,3.2847773559760713,0.5347290119290096,0.008251015747645344,0.017427405670571168,0.014166656271255455
2.4.1,21980,1.0932517,0.00581944,5.570731887257194,0.04111063316864379,1,0.48615986337377265,78,0.5077445882087169,87,0.5104023882742268,377.4212419493075,156.6673923665633,105.42683763417527,3.0006405475354674,0.5385462163944857,0.008159038051019751,0.010289025338059183,0.009684619031594021
2.4.1,22040,0.7949983,0.0029795766,6.172834299717884,0.04490802326136223,1,0.5670134159900301,72,0.5568614691352977,87,0.5329505107975792,366.4202001131905,119.20386255090509,96.56440186855663,2.7408851431416803,0.5633519107121607,0.008495191804697063,0.005928654469648401,0.006870682787596599
2.4.1,22100,0.9902275,0.004649043,6.258689245295366,0.03317981123061877,2,0.411055909545717,73,0.4596093351995071,87,0.028217908534957113,410.74082956748555,112.66040369527406,114.11716624400741,3.2521986971986467,0.5654131258013474,0.008782155183127329,0.003369895752306602,0.005172362283033318
2.4.1,22160,1.0262659,0.004988909,5.665227845655467,0.04776057423203547,2.23606797749979,0.3993514999965555,73,0.41569518667827576,87,-0.3198687621746708,NA,NA,NA,NA,0.6614320205724139,0.008461836260100311,0.0018536149322425954,0.004214621594936115
2.4.1,22220,1.0767771,0.0057287216,6.317688993801174,0.04320879113000334,1,0.5452015254696881,75,0.5148076077659762,87,0.22662513591001365,NA,NA,NA,NA,0.6518125156079083,0.008088781145858813,9.991776410778576e-4,0.0036854156312187344
2.4.1,22280,0.9332326,0.0040690303,6.389926323727038,0.03457600788367965,1.4142135623730951,0.38643277952879934,71,0.428609035372011,87,-0.284219349030297,424.11418702676394,124.89611388987628,138.79317002337922,3.9509224270098526,0.5404084194356223,0.008985305928999435,6.66861745736764e-4,0.0033818419718386317
2.4.1,22340,0.9762867,0.0046331286,6.090086772996155,0.04013674314213521,2.23606797749979,0.3451039597313961,78,0.3955512589483446,87,-0.4427179885913542,NA,NA,NA,NA,0.59370527429633,0.009508198547049906,7.905824835076432e-4,0.0032417029511615223
2.4.1,22400,1.0429512,0.0052953362,6.070518224008547,0.0459162084456964,2.23606797749979,0.4348980411979076,77,0.439504487633781,87,-0.22526658585555226,401.1051453224771,106.32944705264323,128.48586106155705,3.625279267593541,0.6254506688864608,0.009144049149221116,0.0012749404197240782,0.0032328730882166105
2.4.1,22460,0.7246454,0.00260818,5.723745782174376,0.04134106818714964,1,0.455279964243229,79,0.48675023342274626,87,0.05540820195457018,441.9088416625135,111.85420568227467,128.62062259088623,3.6960605484337363,0.6269577781027036,0.007428716208815613,0.0019167395183726696,0.003295483765095759
2.4.1,22520,1.0291184,0.0049697757,6.23924891852352,0.05419332038141041,2.23606797749979,0.5148431546356831,75,0.5166889228284308,87,0.31119746841272383,408.16596606869024,120.60717144198296,112.04204236738828,3.237634877697431,0.6352535038611581,0.006532599022691981,0.002410423639097073,0.003534032340485123
2.4.1,22580,1.1160008,0.005803287,6.2589328531193,0.04235977729081392,54.147945482723536,0.34224995588218526,71,0.359916521976208,87,-0.5353332850460915,331.3013098477879,102.66576639877682,102.6862687405745,2.980985429915669,0.6410100716199086,0.007919950700390761,0.002489560076778193,0.0044332636012916074
2.4.1,22640,1.1858467,0.0066906214,6.200981407114109,0.06229647387911557,6.4031242374328485,0.3649851583316922,76,0.3386693214398811,87,-0.5129215297027059,360.80108324081874,103.20246689933501,101.32499246080236,2.9623334801152312,0.707139035271085,0.00890828026789584,0.0021046125486843255,0.006687523989310281
2.4.1,22700,0.95066917,0.004249871,6.76839064008565,0.06141623983582273,10.04987562112089,0.39317413295518505,75,0.33261600479074777,87,-0.3121358966028328,NA,NA,NA,NA,0.8123059995638825,0.008189815182150506,0.0014534945839379941,0.010451492628318435
2.4.1,22760,1.0192293,0.0050708055,6.531522905964934,0.04668147698496889,10.04987562112089,0.2341476243454963,74,0.2631746455086917,87,-0.8501293439520811,392.8107822917771,125.20396066212345,122.31099008765263,3.5862607824137127,0.8038935364880165,0.005301462364567992,8.213458609208471e-4,0.014688635727201794
2.4.1,22820,1.1429094,0.0061923265,6.27991169990494,0.04959641481189737,4.47213595499958,0.30638131259107276,77,0.3011510419195124,87,-0.7013394922804351,321.65915729055774,110.82172694378534,150.916070135701,4.393102477344165,0.6447457281031382,0.003309223072687616,3.795479341287093e-4,0.017496889980321374
2.4.1,22880,0.85626245,0.0034267306,6.573695910142297,0.04167890007210699,63.12685640834652,0.3433110878934773,76,0.35848780620158377,87,-0.4613132451845807,NA,NA,NA,NA,0.552826359100015,0.0026589457804714256,1.427051152294778e-4,0.01728829605891918
2.4.1,22940,0.90301514,0.0038477182,6.514658723324492,0.04539860333531888,55.14526271584895,0.27746877523937397,72,0.30264212226663767,87,-0.7002711498452308,350.05693865490775,90.40917890115522,141.02608489346903,4.104644678128125,0.5817569092730713,0.0027687935135624533,4.398646649629036e-5,0.014159870290050357
2.4.1,23000,1.6115288,0.011791706,6.282026669818641,0.03467977268123171,56.0357029044876,0.335834668054107,75,0.37121937460622595,87,-0.49418260872891556,355.3473983001932,79.88936527491134,138.01365258985172,4.013682113622204,0.6214937926149642,0.0031932189446871265,1.1140797033960616e-5,0.009832174148167751
2.4.1,23060,0.9502654,0.0042108893,6.1740023193552,0.03737185148849654,2.23606797749979,0.3645569303166121,77,0.38449492400323837,87,-0.5166836491579776,346.6513452591364,77.31183979079879,168.00611442937185,4.899214279474145,0.6678715384176007,0.0033177573169342754,2.296682262698432e-6,0.006175789868769914
2.4.1,23120,0.8354599,0.003302753,6.186391844026228,0.03371279558010824,57.14017850864661,0.377845443226397,76,0.3708228882310521,87,-0.5254330887696488,317.4305875232606,74.97394641049716,196.55745690318867,5.704500694567313,0.7222549256881811,0.00325425090223335,5.944512952005013e-7,0.004058032015337142
2.4.1,23180,0.8377532,0.0032854676,6.376273492494484,0.03952211235630334,58.077534382926416,0.3775408994804725,77,0.36164199540221387,87,-0.6048376293499971,304.7920611526977,90.73151885627398,204.14450691952598,5.864547466527086,0.7622589056812382,0.0031761107761020843,1.392991801402463e-6,0.003198165538843916
2.4.1,23240,0.736856,0.0025693774,6.48062606673993,0.03434725107014978,58.034472514187634,0.3214218562995023,78,0.33152859548418656,87,-0.6836348529897229,301.9741196035301,99.18994906433102,181.14875536641847,5.188169576382288,0.6961255158231427,0.00369960827281701,7.108732060235034e-6,0.002814614508884253
2.4.1,23300,0.85994285,0.0035355687,6.578270830657858,0.03558526876146383,60.03332407921454,0.3249556902881292,71,0.3245464384446864,87,-0.7064282487363898,325.1282707121495,93.67646536838508,153.52107219923116,4.441573662978009,0.6364784353802141,0.004626058541005795,3.066322240050353e-5,0.00234646454435229
2.4.1,23360,0.80168,0.0030217767,6.319490987820384,0.03469131445452435,3,0.2904423216436714,76,0.3254441231481635,87,-0.7184247042243441,332.3796037249003,88.25752179089476,139.0802333249998,4.062763981759803,0.7335690335300188,0.005448896988596771,1.0903141119254035e-4,0.0017368663670887512
2.4.1,23420,0.81621534,0.003121674,6.4175017637743945,0.03351401966783695,0,0.33972697317107564,70,0.32726267578830276,87,-0.6674345395631999,336.4016656619281,140.19780236733476,118.82671669662177,3.4507381891876157,0.6772204442194206,0.0057460595616099204,3.270649182934047e-4,0.0013433261086045311
2.4.1,23480,1.0692871,0.00533998,6.185647908988975,0.04261821190908197,4.242640687119285,0.3527983516404355,74,0.34165363140475563,87,-0.6251837085065999,301.9250642016637,205.79279049241816,117.51406894936166,3.3679831979754242,0.5830273580741284,0.005850475348030689,8.297617106142452e-4,0.0018115336796272004
2.4.1,23540,0.96449363,0.004262924,6.351803505592086,0.04571027540033905,4.123105625617661,0.3803055887537388,75,0.36562682150052883,87,-0.5172518850112784,283.1690563098455,144.90042390103085,112.50823142003578,3.2268565120335317,0.6084692829778567,0.005685523165302674,0.0018546893558090468,0.004229921074754989
2.4.1,23600,0.7668691,0.0028460026,6.501380437126095,0.03403849724513815,1.4142135623730951,0.3374174405360901,79,0.34744621542263787,87,-0.6300467947033396,278.6013019888293,96.71491043493961,110.43772117525639,3.1711358604349296,0.5944575306418337,0.005647908757730447,0.003805459241710644,0.010171802382675442
2.4.1,23660,0.9446359,0.00431782,6.407350514552065,0.03499511610775512,2.8284271247461903,0.3080915800593276,72,0.3262726248591907,87,-0.7364324482442375,278.017869394183,100.95909595860212,111.53633604673561,3.194785500074729,0.5935081439012558,0.005340392848782148,0.00747218767595117,0.021302167756712943
2.4.1,23720,1.2235769,0.0071496964,6.649609142703689,0.0457413132121164,67.02984409947557,0.3126373308446029,73,0.30059524044886554,87,-0.8062237593336626,331.2565715407046,95.9356643353994,97.22054825833035,2.786843039034459,0.7164418760359742,0.004030566057665327,0.014221305090092985,0.038265594387370136
2.4.1,23780,0.9259399,0.003954649,5.983960910452731,0.0683514098860305,9.486832980505138,0.2539321177747509,73,0.2833076478743351,87,-0.8422895074660084,420.2574891693118,106.46850679069703,91.21302833247289,2.617059392641638,0.7688970542093947,0.0031400587155905896,0.025701785885523402,0.05966137259461516
2.4.1,23840,0.73859215,0.0026217103,6.4561830647453045,0.0813426061694949,7,0.5019081676972564,75,0.4407809606135871,87,0.07750382899987437,413.597838143026,161.43740777443162,90.03036852664572,2.5867952549169226,0.6589011935675606,0.0030634137907543223,0.042733040657578464,0.08205962726568615
2.4.1,23900,1.2998672,0.008050382,6.1328678480799885,0.05552314333176209,52.009614495783374,0.31281878963208704,68,0.32130172464220785,87,-0.24585365674088255,NA,NA,NA,NA,0.5961832907251702,0.0037825331306505137,0.06365577890505206,0.10086698985054249
2.4.1,23960,1.2099086,0.006573856,6.488064031551462,0.04903036712800735,3.1622776601683795,0.4476319772036969,70,0.4386617677618104,87,0.43805074903826274,NA,NA,NA,NA,0.5718308319815848,0.0042606309011836594,0.08380251663203732,0.11137138224609901
2.4.1,24020,0.9101592,0.0039740205,6.561593205839222,0.04410464951201055,7.211102550927978,0.32727499148615086,70,0.34034911594254913,87,-0.21464652120988334,373.7757941477656,129.91224546214897,130.21713327181723,3.7255271051889234,0.594964153588114,0.004333843329054355,0.09761064022265957,0.11067044679685838
2.4.1,24080,0.86789984,0.0037599802,6.002498097000051,0.04727882317262669,1.4142135623730951,0.32296862198065407,73,0.325495894514857,87,-0.006524251130710967,342.9742068420746,188.26168416203785,124.63263336306959,3.5769417749382706,0.6175405734698488,0.0048832639159169045,0.10158761328093842,0.09926879285269848
2.4.1,24140,1.0309335,0.00463289,5.763632533289825,0.09887852228140168,26,0.4474578100983818,73,0.4540036660214369,87,0.7527501671759117,388.85369767744595,180.36950919356764,101.22264530974557,2.884460444999484,0.6084124166645751,0.004376492264431904,0.09640814228488923,0.08161133752505774
2.4.1,24200,0.9993031,0.0043266416,5.690195257777059,0.05402978851572247,3.605551275463989,0.5251091999833828,68,0.5233331714646223,87,0.8992870218405759,415.3229495120331,235.59777306830694,98.63871255413072,2.794122070685828,0.5740294268862637,0.0034872826752924174,0.08545532250674907,0.0641715630220945
2.4.1,24260,1.2983507,0.007779658,5.587579560369569,0.05519893038755965,3,0.5532608729483786,66,0.5932402870162364,87,1.0833339313995274,NA,NA,NA,NA,0.541290673707937,0.002398350999875042,0.07155322786252416,0.0518281821554746
2.4.1,24320,0.8419538,0.0032446384,6.233256612969808,0.05771763025262907,3.1622776601683795,0.5446204275543675,66,0.5079941717319251,87,0.5765755756582648,296.3603159644615,99.5211952931257,110.54595235459773,3.1969104110632687,0.5542239932010936,0.0024315332476850435,0.05610097219393366,0.04624845664035295
2.4.1,24380,0.7812773,0.0028154254,6.217629155307659,0.0362918433388807,3.1622776601683795,0.37999286797305903,73,0.42349276756216403,87,0.25513435113269034,286.32863596735075,75.83594562905118,134.09663139418103,3.8873542141392834,0.5894327653019088,0.003012524608764909,0.04023005402468018,0.045958478525044005
2.4.1,24440,1.5531408,0.012112141,6.55574538376218,0.0598039052706789,24.413111231467404,0.361461395965307,65,0.3560557622606614,87,0.18148802040602083,332.507986184054,106.48555127156826,177.3035753271058,5.148592244246501,0.6032160116081647,0.0032413373878207637,0.025698250245441777,0.047275498428257734
2.4.1,24500,1.0992512,0.005287409,6.359149867277426,0.06024314855633105,50.32891812864648,0.26553213666535586,69,0.29957601334341005,87,-0.12529166966375535,360.7917551894347,146.10955827106488,187.24606455089386,5.43290151891412,0.5697814249670003,0.0034509630079107203,0.014360211673942764,0.046285131193285076
2.4.1,24560,1.4450117,0.009254038,6.177557622698572,0.06245663944400297,18.788294228055936,0.346304648020934,74,0.3576583201439683,87,0.07419920989132106,NA,NA,NA,NA,0.7108381162732146,0.0030644266824937476,0.007043780694718369,0.041209810706986774
2.4.1,24620,1.3313227,0.008486092,6.322970104152614,0.04624721056684656,3.605551275463989,0.4236606362089196,74,0.4219205846958803,87,0.3840240236382131,339.19205390086915,106.90392727529557,167.64670786277804,4.811825479657445,0.7066687063742113,0.002872614024695772,0.0033675707075246034,0.03329274156276292
2.4.1,24680,0.7855478,0.0028964877,6.6597918087111045,0.04778303042222732,20.12461179749811,0.3503796004853841,74,0.36314526722763624,87,0.037906771125891935,277.75061043256994,100.93784682171695,170.194209747162,4.882460993023309,0.5191233819370918,0.0034396432885873233,0.0023237030159576236,0.025387445984201125
2.4.1,24740,1.143093,0.006360233,5.974804303863358,0.075649203957086,57.0350769263968,0.2488768695297444,72,0.30787554605334705,87,-0.3106998127398582,271.76427479867385,86.43685818099463,166.7708915445455,4.816542154546355,0.6124378095509551,0.004520027431865688,0.002874813995437097,0.019799036396175137
2.4.1,24800,1.2174588,0.0074813366,5.626305608218639,0.07494806740067274,7.0710678118654755,0.417293157174506,77,0.4636327469206582,87,0.10749631345129751,288.01810520892775,91.91498949525221,176.99883192908237,5.0497632821659995,0.6846107500343148,0.005485286685242747,0.004143773988883234,0.016868141547987176
2.4.1,24860,0.8025744,0.0031853318,5.675007487037076,0.03232531940617035,2,0.5392212157627606,72,0.5648390508864498,87,0.5490076310847917,324.3705734942669,99.29754976632293,177.2971611245899,4.858775018833794,0.617258208821239,0.005634277265677732,0.005347862794525034,0.015395587093430892
2.4.1,24920,1.3079695,0.008872807,5.984345082878922,0.0339801562610238,2,0.5149893721503516,75,0.5070818236272893,87,0.14249406616563823,NA,NA,NA,NA,0.5323288128236577,0.005248442467652682,0.005946081847819142,0.014109129016094318
2.4.1,24980,1.0724932,0.0058147907,5.7254160011885675,0.03112386895964809,2,0.45349698372779246,78,0.4632876372848584,87,0.023388512157181636,307.4154908842932,112.80982224305956,140.73308420567014,4.084896678269134,0.48756247609722253,0.0050484816960982525,0.005800055603329909,0.01261090676194615
2.4.1,25040,1.3663102,0.009397447,5.971852364627519,0.03962115071191043,2,0.4922611184096567,78,0.46592732413942956,87,0.02571581353171207,355.96973575267634,84.4093774269127,178.49626582606527,5.2025662699191075,0.4914683304849919,0.004736241936148213,0.005100781620435027,0.011419848033002692
2.4.1,25100,1.0926533,0.0062367916,6.063011801604941,0.03892181714253705,2,0.4292666236492428,74,0.45925657478259435,87,-0.06505395444220746,388.88446697881994,76.66367302749856,169.0466826637631,4.9087162801087425,0.49946240904658135,0.004953271375727538,0.004116294445075065,0.011239174730530287
2.4.1,25160,1.5421658,0.012262166,6.2519653688001195,0.07056789648285794,6.324555320336759,0.42093262817031024,74,0.43021074806124926,87,-0.12145517534131418,309.46751799717674,92.29259211426786,158.51318896636388,4.583998247060704,0.5297681983745245,0.005253123575546638,0.0030290166034816447,0.012159370051323577
2.4.1,25220,1.1137646,0.0061876774,5.933300293692316,0.07992715501806145,9.055385138137416,0.3510934213575508,70,0.3615306005503973,87,-0.3459887520445726,287.7931356452728,109.97765331911641,165.39789351355577,4.748156806050233,0.5366027069436244,0.005809309166506697,0.001978527952918965,0.013428299508340548
2.4.1,25280,1.1768625,0.0069141984,6.01110216629919,0.02857514435650971,1.4142135623730951,0.44581189744307526,70,0.4405153182296725,87,0.19053251159217865,317.3141761158848,105.186143548365,138.8954697170546,4.012389384718778,0.5059244720616383,0.006030643899553715,0.0011143873390570918,0.013853181955855066
2.4.1,25340,1.026849,0.0053647757,6.3363001325571915,0.03523869090279918,2.23606797749979,0.4627350254150395,69,0.4621726189209595,87,0.30623399182780436,360.99739661652296,99.43118864734893,127.18990782117055,3.7132975468376705,0.4888973892649327,0.006413572129851306,5.282764842164557e-4,0.012644782862462916
2.4.1,25400,1.0907778,0.0059939027,5.877883468210857,0.0389471329726851,2,0.350343628012418,77,0.3909794972486659,87,-0.06580073702062281,303.5185307739824,136.20378032767223,174.60620515508924,5.068779061184741,0.4916459004286294,0.00635729384478625,2.070022608049799e-4,0.009931019543275703
2.4.1,25460,1.0608802,0.005649686,6.2168873408478555,0.0384625006450649,1,0.4570704212890485,75,0.44839821266653984,87,0.11586260053311821,292.43635067648023,142.07226408853882,191.12765047958547,5.491878163652718,0.4894732612545062,0.006461601739403325,6.788188110653198e-5,0.006645355732169088
2.4.1,25520,0.91289693,0.0041843653,6.269378688823701,0.03185094937210818,0,0.37635626196861266,70,0.41299481217046136,87,-0.027158994280464636,323.63787596206157,122.10460686633267,183.05251826529627,5.25148687368991,0.4883028188480016,0.006303726070078087,2.3668194554695475e-5,0.003921337862701574
2.4.1,25580,0.8569242,0.0036544204,6.25597491361189,0.02984002573772612,1,0.37245552259348874,70,0.40129192843449457,87,-0.029163698274552508,314.58870548164435,112.47854070931812,162.73221291433003,4.679647750805122,0.487645496205363,0.006391350307524549,2.9730532304871017e-5,0.002387261955774086
2.4.1,25640,1.041315,0.005347252,6.04776180552693,0.02713197944416843,2,0.4014303612249036,69,0.44745870323493075,87,0.11613229105173081,314.67436038273155,108.07641172312951,154.10199358737646,4.348986792602637,0.48541223525848026,0.006603730228750055,9.239072260392014e-5,0.001999708228679501
2.4.1,25700,1.5660223,0.012390673,6.281377588002243,0.03136139128320561,2.23606797749979,0.46727919140560686,69,0.49165283231858464,87,0.3353602655971107,327.02460044907747,107.8054532242465,146.4646930979407,4.170146482245114,0.5627582100299916,0.007071477810691392,2.6472905845703626e-4,0.0023045121629755127
2.4.1,25760,1.3907026,0.009663701,6.333480319238516,0.05343336271538714,35.014282800023196,0.36512884992950617,67,0.37906356265964675,87,-0.2894695105578263,NA,NA,NA,NA,0.5410070724940367,0.006831617189336563,6.2089464611501e-4,0.002784399325078094
2.4.1,25820,1.3871368,0.009707153,6.316729709468696,0.03540290548045537,2.23606797749979,0.3209397059227336,72,0.33918237234161064,87,-0.5585920774620177,345.06376005734097,85.06274625779461,142.08024835406027,4.098013572621579,0.5398248938961839,0.006117199541265021,0.0011918851476055985,0.0031608494494208147
2.4.1,25880,1.426882,0.009999871,6.271788887140983,0.03347904598865178,42.01190307520001,0.3337563037295157,72,0.34127467655720856,87,-0.6526629562869122,352.2637850857517,88.9773218633398,129.51658902532137,3.7304913048029196,0.4559720513585833,0.005332245800762224,0.0018708382392904157,0.003507664286675101
2.4.1,25940,1.1004916,0.006091416,6.520130268760288,0.03091049144317855,2,0.3509520944256413,72,0.3833862816533438,87,-0.48192765994547127,343.81706122664605,97.984477396991693,169.7316799282191,4.895191684137011,0.4552729343417939,0.005040611087432158,0.002393398533495238,0.004057296325544411
2.4.1,26000,1.0831364,0.0059256554,6.504583824903324,0.03510857762520394,2,0.3124306672380293,73,0.357106213226208,87,-0.4781304804756644,368.71844441657464,117.5865269343057,206.10927124675297,5.947328111778094,0.4619729020837811,0.004974484221143372,0.002504082695389474,0.0047916265007748446
2.4.1,26060,1.2424861,0.0078831315,6.182440002204474,0.03122818396105704,2,0.35615987073145555,74,0.3757518833052837,87,-0.3481417989570419,313.0857294671262,152.43395398652365,212.03643144973864,6.088813642827079,0.4645136190581525,0.0051384666430390755,0.00214325988852763,0.0052912091472307006
2.4.1,26120,1.3150746,0.008798182,6.390463545387669,0.03092465884472031,2,0.4108138769774491,74,0.41130282240304794,87,-0.29572671181497284,277.00496300485065,127.55273217021406,199.3125272202925,5.674571018865051,0.43891068294280305,0.005564689591884385,0.001497485929774407,0.005093410816112942
2.4.1,26180,1.2082528,0.0072820783,6.3464508387255,0.02953496918409894,1,0.3572826962280151,73,0.4069104441697921,87,-0.28272550327048046,295.7823407473253,80.74307431990894,165.15685263191418,4.71975196057093,0.435911629577834,0.005971024431684054,8.554154289978911e-4,0.004120793333617586
2.4.1,26240,1.1032951,0.0060881376,6.257532838207411,0.02981612200803257,2,0.3655931327513018,72,0.37128656098167595,87,-0.35211356860986487,314.8023698285611,61.29018418165889,124.99411495373612,3.604360634245213,0.4609445054251622,0.006207670537587208,3.997289767360654e-4,0.002755109108389666
2.4.1,26300,1.5184602,0.011328876,6.344523671844593,0.07045011963942857,8.246211251235321,0.3894913286085416,69,0.39731463042678067,87,-0.29124124342634566,325.08725176717445,62.56776164369028,102.47884287312932,2.960102981979575,0.4832777266744068,0.006072537372136961,1.5227093344991985e-4,0.0015126463252888797
2.4.1,26360,1.4465113,0.01043725,6.429972901484636,0.03450109911516318,1.4142135623730951,0.3352798455056877,73,0.32567448110602243,87,-0.7929568702271246,333.27763488594815,59.33932262179482,77.3658063111493,2.2385695988281062,0.49868733145310057,0.005942110103846873,4.723438010754701e-5,6.807825568567767e-4
2.4.1,26420,1.0438989,0.0054285526,6.292004850548466,0.03371892886219452,2,0.33947603937515336,74,0.3423121718624151,87,-0.7340371685030072,412.61818133773494,56.5329670920633,71.58803878287516,2.0560071570952094,0.5092293911264875,0.006531869210782941,1.1947191769877533e-5,2.5239925144197216e-4
2.4.1,26480,1.3003778,0.008398116,6.158668964590775,0.08013779135735276,10.04987562112089,0.3901395619410722,74,0.37552614777024407,87,-0.5371134570816993,504.03685124386743,63.72889068212674,71.57904660488369,2.0442762281097857,0.5450219975899889,0.006775214502434663,2.4449100524305707e-6,8.580223590515665e-5
2.4.1,26540,1.3127275,0.008637726,6.145188078757037,0.0319893760979365,1,0.4339264198238259,73,0.42586855041605,87,0.06912940700275512,471.0612887929264,86.10710967997791,66.33562530131367,1.8950627735227896,0.5453859581325933,0.0069763841000041365,4.0297517438768093e-7,6.236296180010046e-5
2.4.1,26600,1.104423,0.006052673,6.4161623845686515,0.032216111337999107,1.4142135623730951,0.40607460083473207,70,0.41791046220237654,87,0.03482980934305194,444.50099379545526,88.11886591713068,66.82495356779543,1.9040987352537322,0.5127860089695241,0.006723637695628544,5.4404713372110184e-8,1.4973545926608072e-4
2.4.1,26660,1.1283399,0.00628227,6.284520596505924,0.03471493101885828,1.4142135623730951,0.37637254160408584,78,0.3718010080391447,87,-0.1554894153113116,464.807318219765,100.30833146434809,67.09448247636205,1.9122354998046718,0.5126246552633271,0.006965986281351251,5.686735419471502e-9,3.89915012697741e-4
2.4.1,26720,1.0542543,0.0056675673,6.275756851663914,0.05914074669621244,5.0990195135927845,0.39367187226650446,73,0.39446411008927035,87,-0.11813196818141498,NA,NA,NA,NA,0.502974850236037,0.0071096579381819715,7.262428733403549e-10,8.45367718299709e-4
