movie,frame,semantic_L2,semantic_cosine,gaze_entropy,gaze_change,gaze_center_shift
1.2.3,33920,1.097298,0.0056120157,6.69977497113875,0.04279030232620709,4.0
1.2.3,33980,0.96581835,0.0044066906,6.479084143203154,0.04563397484898885,4.47213595499958
1.2.3,34040,0.7684813,0.0030083656,6.4801260254087145,0.036373306384185566,3.605551275463989
1.2.3,34100,0.931902,0.0042746663,6.487746830109044,0.044769445602543825,35.22782990761707
1.2.3,34160,0.8446079,0.0033259988,6.348231155090909,0.04126724247507642,37.013511046643494
1.2.3,34220,0.5141655,0.0013350248,6.563557498858742,0.03869053539039844,4.123105625617661
1.2.3,34280,0.6315346,0.0018531084,6.463972484101635,0.03981433479136831,5.0
1.2.3,34340,0.7109585,0.0025695562,6.4741868138177425,0.03895984392656879,5.0
1.2.3,34400,0.76977664,0.0028900504,6.349087268774052,0.04147075369706551,5.0
1.2.3,34460,1.2284108,0.0072823763,6.451487403181785,0.042518878037575744,36.05551275463989
1.2.3,34520,2.9643078,0.035995185,6.009659237334051,0.056579549749879395,9.219544457292887
1.2.3,34580,1.0694766,0.004430294,6.283589281805865,0.066252440061619,8.94427190999916
1.2.3,34640,0.8501721,0.0028150678,6.356122787174617,0.03766392037761314,4.123105625617661
1.2.3,34700,0.4886712,0.0009073615,6.637211759953865,0.04650809250902134,3.605551275463989
1.2.3,34760,0.53687423,0.0010889769,6.226221191082557,0.07207308469102587,34.17601498127012
1.2.3,34820,0.70635426,0.0020008683,6.539334733742141,0.07387828681917524,19.026297590440446
1.2.3,34880,0.8677727,0.002707839,6.600655502195752,0.058812144074822055,32.14031735997639
1.2.3,34940,0.77832806,0.002391398,6.897828920302298,0.054296253461445176,30.083217912982647
1.2.3,35000,0.5509993,0.0012292862,6.871144399957994,0.04029272878466528,7.0
1.2.3,35060,0.4194612,0.00071144104,6.997603514963744,0.03276569950179956,1.4142135623730951
2.4.1,80,1.1105498,0.005409837,6.926200696846579,0.0408612692123464,14.317821063276353
2.4.1,140,0.6363168,0.0016937852,6.975389755914877,0.036404215229239985,13.92838827718412
2.4.1,200,1.267157,0.007238984,7.058369781339072,0.032939632573128805,52.009614495783374
2.4.1,260,0.8609094,0.0034509301,7.162380060816917,0.03369269812778878,37.05401462729781
2.4.1,320,1.1999782,0.006814897,5.628644727587988,0.08802591206978347,37.20215047547655
2.4.1,380,1.529387,0.0111736655,5.96458899895903,0.055865312293566456,2.23606797749979
2.4.1,440,1.0805521,0.005712807,6.5504305226126975,0.07757198906814707,68.8839603971781
2.4.1,500,1.2004237,0.0063670874,6.199130175309656,0.06999192146031373,39.44616584663204
2.4.1,560,0.86370105,0.0032144785,6.8584640563775086,0.07065553476330096,43.01162633521314
2.4.1,620,0.62307584,0.0019003153,6.664692999084757,0.05516602325469335,43.93176527297759
2.4.1,680,0.8120285,0.0033199787,6.352618191927778,0.06389688383597707,26.0
2.4.1,740,0.82675064,0.0035881996,5.976678128338179,0.08201203379732573,25.0
2.4.1,800,1.1529509,0.006660998,6.30249832768387,0.08619495385523303,26.627053911388696
2.4.1,860,0.87444633,0.003922224,5.764277289431128,0.09279904940385492,28.600699292150182
2.4.1,920,1.0054771,0.0050810575,5.733160470754818,0.07916106018994251,4.123105625617661
2.4.1,980,0.9237443,0.0042747855,6.304353532660565,0.04539467834565441,0.0
2.4.1,1040,0.81968206,0.0033249855,6.2241604245511715,0.041695873526074595,3.0
2.4.1,1100,1.1163024,0.006275952,6.1166684786207135,0.032377637110421464,1.0
2.4.1,1160,1.401238,0.00913465,6.443927782767474,0.07809402202161445,26.90724809414742
2.4.1,1220,1.1777345,0.0063588023,6.7549212909084435,0.05757767896099708,31.76476034853718
2.4.1,1280,0.8207074,0.0034573674,6.208675150924143,0.06566633718621243,35.73513677041127
2.4.1,1340,0.98506844,0.005005181,6.23231146474043,0.03549465578973267,1.4142135623730951
2.4.1,1400,1.054347,0.0056551695,6.060439117851847,0.07158532099015688,17.72004514666935
2.4.1,1460,1.0436372,0.0057017803,5.193582082783799,0.04984566913023815,1.0
2.4.1,1520,1.0226057,0.005452156,5.711573179467573,0.033307878725023034,1.0
2.4.1,1580,1.507,0.011562169,5.791042551352763,0.03534872349282533,1.4142135623730951
2.4.1,1640,1.7243162,0.015384018,5.792661318903793,0.06605173043377013,3.1622776601683795
2.4.1,1700,0.77715117,0.0029746294,6.014434130928641,0.027600620107053858,0.0
2.4.1,1760,1.2048743,0.0072749853,6.021842878620335,0.031419664472571725,1.0
2.4.1,1820,1.3549061,0.008955777,6.220153489407755,0.029577927104206363,1.0
2.4.1,1880,1.0398757,0.0054227114,6.23011377470969,0.027985148361533502,1.0
2.4.1,1940,0.86958283,0.0038332343,6.090215752625247,0.038327848981880526,2.0
2.4.1,2000,1.5910231,0.013229072,6.28117292226204,0.07553814773588265,14.317821063276353
2.4.1,2060,1.0796194,0.0058348775,5.730422634736747,0.08006707746101101,11.180339887498949
2.4.1,2120,1.0370978,0.0051966906,5.461369414775719,0.024021823399927988,1.0
2.4.1,2180,1.0158395,0.0053315163,5.8655003194992785,0.04289471663218623,2.23606797749979
2.4.1,2240,0.95341223,0.0045921206,5.961952160708228,0.04124422892876198,2.0
2.4.1,2300,0.7713963,0.003027618,5.784132171062126,0.03200912690202155,1.0
2.4.1,2360,1.1282994,0.006126344,5.980523785621802,0.031006774808634396,1.4142135623730951
2.4.1,2420,0.927599,0.004346788,6.106405933455132,0.02532366049456634,1.0
2.4.1,2480,1.234542,0.0076854825,6.27020986674432,0.028819671717521908,2.0
2.4.1,2540,1.07691,0.005988002,5.889223133972467,0.03400252946478359,1.4142135623730951
2.4.1,2600,1.3168347,0.008585095,5.820243051035129,0.04084114069280923,2.23606797749979
2.4.1,2660,1.4496422,0.010507286,5.869495149512411,0.03996854021630403,1.4142135623730951
2.4.1,2720,0.7791025,0.0029848814,6.307926816029896,0.044733096153024815,1.4142135623730951
2.4.1,2780,0.76929265,0.002866447,6.006477984067259,0.0271559527697393,0.0
2.4.1,2840,0.9157861,0.004341066,5.9343486579586475,0.0277698431577199,0.0
2.4.1,2900,1.0029508,0.0051797032,5.8676026859716846,0.024804000569517613,0.0
2.4.1,2960,1.049424,0.0053311586,5.953260375185347,0.0228946772154444,0.0
2.4.1,3020,1.4331734,0.010028601,6.063044575244741,0.032644328526617,2.23606797749979
2.4.1,3080,1.4490615,0.010332108,5.971915765096043,0.031273449582900105,1.4142135623730951
2.4.1,3140,1.0715669,0.005841315,6.480645434862163,0.05615844312265774,2.0
2.4.1,3200,0.9724629,0.004876554,5.680551910013733,0.0677637586272343,3.605551275463989
2.4.1,3260,0.89727694,0.0041292906,5.822685201441451,0.02871399041088496,1.0
2.4.1,3320,0.93384594,0.004413426,5.872878755118712,0.02799502513126196,1.0
2.4.1,3380,1.1163749,0.006344974,6.030202047459093,0.03661100122273289,1.4142135623730951
2.4.1,3440,1.0817206,0.0059406757,5.910754108269436,0.023881176662130108,0.0
2.4.1,3500,0.91742563,0.004339099,5.817906047314461,0.028940563742798794,1.0
2.4.1,3560,1.0788338,0.0059667826,5.994489230476203,0.02497325158665322,1.0
2.4.1,3620,0.9839398,0.0048654675,6.178490712076536,0.024471975939897663,0.0
2.4.1,3680,1.1072007,0.006108105,6.19562996511509,0.025035457674066022,0.0
2.4.1,3740,0.9479785,0.004624188,6.09474964632738,0.0278375405682796,1.0
2.4.1,3800,1.0082167,0.005161047,6.354281867889519,0.028145323465042112,1.0
2.4.1,3860,0.9890832,0.004784465,6.191527810433268,0.03543062986409398,2.23606797749979
2.4.1,3920,1.0992914,0.005823612,6.159175308257926,0.0269320686063581,0.0
2.4.1,3980,1.2096341,0.007060468,6.361536852964076,0.029210052425594324,1.0
2.4.1,4040,1.1156366,0.0062474012,6.182250864713217,0.035935774742927265,2.0
2.4.1,4100,0.9061292,0.0040343404,6.440690404069331,0.030390464862368086,1.0
2.4.1,4160,0.89015895,0.0037616491,6.382627010401633,0.03090841804462921,3.0
2.4.1,4220,1.2078801,0.0074860454,6.263720727448246,0.026522948659081443,1.0
2.4.1,4280,0.9979038,0.0049215555,6.1898588275971695,0.03811764696996428,3.0
2.4.1,4340,1.2652053,0.007974088,6.043258717974406,0.02865499367065604,1.0
2.4.1,4400,1.0460222,0.005665779,6.233770090648789,0.031539489162153565,2.0
2.4.1,4460,1.0623171,0.0054848194,6.062751002212606,0.032123706933987584,1.0
2.4.1,4520,1.2158537,0.007124305,6.255049409889584,0.03146573420070617,1.0
2.4.1,4580,1.1840609,0.007393539,5.850257109907128,0.08807693020354972,41.773197148410844
2.4.1,4640,1.4109229,0.010251462,5.689919894078895,0.04562124554477975,2.0
2.4.1,4700,0.86907196,0.0038357973,6.036519865763883,0.04409555907246424,1.4142135623730951
2.4.1,4760,0.941046,0.0043996572,6.023924148955919,0.027477201850002998,1.4142135623730951
2.4.1,4820,1.0991223,0.00612849,6.50853644144781,0.032865662567274787,1.4142135623730951
2.4.1,4880,0.84141743,0.0035926104,6.55741120479739,0.03030347965742571,1.4142135623730951
2.4.1,4940,0.99773467,0.0049408674,6.489469404055887,0.030490657251383887,2.23606797749979
2.4.1,5000,1.0916222,0.0061615705,6.61336307000806,0.03056888439183979,0.0
2.4.1,5060,0.98252416,0.0050427318,6.830631976817642,0.03151029975491404,3.605551275463989
2.4.1,5120,1.350545,0.009560108,6.422726334241902,0.036073620363990984,2.23606797749979
2.4.1,5180,0.8915247,0.003907919,6.540644761282386,0.04942522141011264,8.54400374531753
2.4.1,5240,0.85525924,0.0033504963,6.491735120524113,0.06487259110650392,43.266615305567875
2.4.1,5300,0.9495824,0.004350722,6.664077375293194,0.046829870161218125,27.892651361962706
2.4.1,5360,1.0681581,0.005561888,5.703286066842357,0.06983832578570814,22.847319317591726
2.4.1,5420,0.9116897,0.004304409,6.302820143210434,0.0819509178707952,12.806248474865697
2.4.1,5480,0.7033266,0.0025197864,5.331257320800652,0.0891152759188946,9.055385138137417
2.4.1,5540,0.86725235,0.003907919,6.575467413228849,0.06513155725609181,1.4142135623730951
2.4.1,5600,1.4819324,0.010831118,6.195144094770044,0.06460411912846997,46.400431032480725
2.4.1,5660,0.94832593,0.0047038794,5.247775347947837,0.10496444804583768,8.246211251235321
2.4.1,5720,1.0974513,0.006169915,5.429678230910053,0.04853011547002227,2.23606797749979
2.4.1,5780,0.84412587,0.0036364198,5.27780518874842,0.07331207654760935,3.0
2.4.1,5840,1.0670323,0.0058460236,5.260066075783788,0.039674105585118996,1.0
2.4.1,5900,0.6955188,0.0024583936,5.299695698782261,0.053662567319226875,2.23606797749979
2.4.1,5960,1.036391,0.0053168535,5.39717379346342,0.019043646299665505,1.0
2.4.1,6020,0.8330159,0.0035286546,5.406424777540112,0.020220445472583174,1.4142135623730951
2.4.1,6080,0.81852853,0.0033869147,5.420301331568986,0.020517624361052627,1.4142135623730951
2.4.1,6140,0.743155,0.0028313398,5.523649290107544,0.0171626436442773,0.0
2.4.1,6200,1.0659492,0.0056869984,5.597251630397438,0.02468512078097214,0.0
2.4.1,6260,1.4037229,0.009922802,5.638832979243518,0.03411615378482367,1.4142135623730951
2.4.1,6320,1.4486369,0.010626316,5.849366774821791,0.02690576979494943,1.4142135623730951
2.4.1,6380,1.4948149,0.011175275,5.691795815255247,0.10587249394832157,40.22437072223753
2.4.1,6440,1.3767543,0.00959146,5.567238393075306,0.05254377805900218,2.23606797749979
2.4.1,6500,1.0736235,0.00576818,5.803198788957925,0.030929314108760365,1.0
2.4.1,6560,1.1691858,0.006777346,6.147165734608008,0.044257428573507174,2.23606797749979
2.4.1,6620,1.4247291,0.010471106,6.597939366699765,0.06323531815001567,32.0624390837628
2.4.1,6680,1.2956296,0.008276522,5.590270270488471,0.06991819882054567,25.019992006393608
2.4.1,6740,0.9021988,0.0041180253,5.92189000311998,0.03308505295060456,2.0
2.4.1,6800,0.8199639,0.003398776,5.467103415000257,0.031901589513058,1.4142135623730951
2.4.1,6860,1.0284847,0.0054503083,5.727024920659094,0.024100160554918034,1.4142135623730951
2.4.1,6920,1.0842315,0.0057742,6.034688128595806,0.036789252212601195,2.0
2.4.1,6980,1.1141081,0.0062857866,6.261193060650312,0.0405774926844136,2.23606797749979
2.4.1,7040,0.93018734,0.0043411255,6.002352805775185,0.028510888789189167,1.0
2.4.1,7100,0.90790266,0.0041487217,5.983205326336928,0.030415824865229903,1.0
2.4.1,7160,1.0255059,0.0052911043,5.793733078129378,0.03337846440229267,2.0
2.4.1,7220,1.0063665,0.005309999,6.547956092997413,0.07863920841299349,44.04543109109048
2.4.1,7280,1.1403883,0.0065371394,5.653045511030089,0.06123780164881212,3.605551275463989
2.4.1,7340,0.9527124,0.0043166876,5.840464378194441,0.028894203951059433,2.23606797749979
2.4.1,7400,0.8584453,0.003753841,6.129763166901768,0.024441981047323133,0.0
2.4.1,7460,1.3686802,0.009835541,6.34096069543631,0.03029120229090784,1.0
2.4.1,7520,1.1980429,0.0072264075,6.438590925046273,0.03216691118153031,2.23606797749979
2.4.1,7580,0.98152995,0.0050575733,6.092226100716936,0.07339193329986514,42.43819034784589
2.4.1,7640,0.7969519,0.0032173991,5.458909612404092,0.07293982575690466,3.1622776601683795
2.4.1,7700,1.1061329,0.006095588,5.363516147830437,0.025633845194532177,1.4142135623730951
2.4.1,7760,1.2261081,0.007805109,5.504142029557511,0.027793109380282316,1.0
2.4.1,7820,1.0756079,0.005923748,5.437919786085994,0.03312262608769289,0.0
2.4.1,7880,1.082712,0.00600338,5.496083255326061,0.039644981489506785,2.23606797749979
2.4.1,7940,1.3703774,0.009104729,6.529660235190617,0.07156240175972202,2.8284271247461903
2.4.1,8000,1.0796305,0.0059654713,5.593299238417726,0.08675418530323929,40.0
2.4.1,8060,0.8063422,0.0032766461,6.035603956013832,0.04034464905581011,1.0
2.4.1,8120,1.575509,0.012559116,6.5824060154107,0.03209030924939804,1.0
2.4.1,8180,2.0644724,0.021789134,6.353452761378465,0.06544224002673517,42.5205832509386
2.4.1,8240,1.6723769,0.014380872,5.4648394361224515,0.060434679355054484,3.605551275463989
2.4.1,8300,0.7414843,0.002838552,5.63719423698437,0.030007590813764366,1.0
2.4.1,8360,1.258124,0.00820601,5.73445190016291,0.03249909020857012,1.0
2.4.1,8420,1.1603373,0.0069223642,5.814068773457145,0.060184555350736135,2.8284271247461903
2.4.1,8480,0.93375534,0.0045220256,5.919961018826187,0.028617024131662994,1.0
2.4.1,8540,0.97892594,0.004884422,5.541893706274346,0.035121485358723274,1.0
2.4.1,8600,1.1791039,0.007310629,5.529211138214352,0.03979573246692947,2.0
2.4.1,8660,0.97919196,0.0049509406,5.566823359354093,0.02794407122136347,1.0
2.4.1,8720,0.92979354,0.004544854,5.438232707367954,0.04609059588290116,2.23606797749979
2.4.1,8780,1.1684449,0.007105589,5.392333171782409,0.05609509541827068,2.23606797749979
2.4.1,8840,0.74876595,0.0028644204,5.254064625739951,0.026139651472817625,1.0
2.4.1,8900,0.8187052,0.0034906864,5.741512611615495,0.03870636900237152,1.4142135623730951
2.4.1,8960,1.0316416,0.0056236982,5.7208467229421025,0.03214220207901039,2.23606797749979
2.4.1,9020,1.2626524,0.008102596,6.342611557956234,0.09354405788703668,43.829214001622255
2.4.1,9080,1.2592058,0.008151233,5.7791235357442545,0.07889277876690386,3.605551275463989
2.4.1,9140,1.0536816,0.0056301355,5.924286430560069,0.02827955518023057,1.0
2.4.1,9200,0.8962402,0.00411433,6.354633313032548,0.030785457108314245,1.0
2.4.1,9260,1.1130178,0.006285727,6.269118645606126,0.028167233300288863,1.4142135623730951
2.4.1,9320,0.9609048,0.004738629,6.491492558694819,0.04033760675432674,42.20189569201838
2.4.1,9380,1.0191661,0.0054379106,6.523991963188577,0.036450367331967506,39.20459156782532
2.4.1,9440,0.91420543,0.004357815,6.3064622698583825,0.06149361390755129,40.80441152620633
2.4.1,9500,1.1640167,0.0069380403,5.425686753934929,0.06450566184384658,3.1622776601683795
2.4.1,9560,1.2059135,0.007896185,5.460448910447279,0.04313959472645556,1.0
2.4.1,9620,0.933267,0.004527509,5.556083534228397,0.03085681171229365,1.0
2.4.1,9680,1.0818316,0.005925834,5.435169641419075,0.04073896210693081,1.0
2.4.1,9740,1.1117051,0.0063332915,5.46280874816419,0.028048496326669923,1.4142135623730951
2.4.1,9800,1.0989525,0.006473303,5.457420464640131,0.020420876847782737,1.0
2.4.1,9860,0.8771899,0.004077971,5.484626129752051,0.025216479788512512,0.0
2.4.1,9920,1.1154195,0.006488323,5.3858248930488895,0.02866431341342071,1.0
2.4.1,9980,1.2906209,0.008930087,5.494062006565308,0.028471243521781178,1.0
2.4.1,10040,1.0467201,0.0057647824,5.714323867839465,0.026795155458498886,0.0
2.4.1,10100,0.8589642,0.003844738,5.478074921502752,0.030653048309333217,1.4142135623730951
2.4.1,10160,1.0902517,0.0061198473,5.449541088269481,0.024876620824057505,0.0
2.4.1,10220,0.9421089,0.0046284795,5.729637682404356,0.027435354871535853,1.0
2.4.1,10280,1.3286744,0.00916177,5.522525276196175,0.03394512035896998,0.0
2.4.1,10340,1.2429591,0.008029163,5.613489765276879,0.02455078945427586,0.0
2.4.1,10400,1.5894418,0.012841582,6.414383059582309,0.08813319177465909,43.01162633521314
2.4.1,10460,1.3939195,0.009939432,6.096136551172902,0.05055877193858288,1.0
2.4.1,10520,1.2008382,0.0073655844,6.256959609223273,0.034692144854645675,1.0
2.4.1,10580,1.2398958,0.007804632,6.217936720383056,0.031773268550191344,1.0
2.4.1,10640,1.1340201,0.0065276623,6.1679567172765,0.02705074105561826,1.4142135623730951
2.4.1,10700,1.1458417,0.006526351,6.351419034427137,0.029866641158455588,0.0
2.4.1,10760,1.1840491,0.007179141,6.58568618204176,0.03615133448117588,0.0
2.4.1,10820,1.2869117,0.008584738,6.010331307078465,0.07332331676445886,41.182520563948
2.4.1,10880,1.0295188,0.0055297613,6.021033651852114,0.02948407987082974,1.0
2.4.1,10940,1.4456153,0.010894954,6.2583948741537725,0.0700843889997866,41.677331968349414
2.4.1,11000,1.2676158,0.008403599,5.490994720692064,0.08122320937476693,42.720018726587654
2.4.1,11060,0.9789878,0.005014777,5.301839967357809,0.028013294130049084,1.0
2.4.1,11120,0.7988867,0.0033441186,5.271450049037447,0.056888833193514655,2.23606797749979
2.4.1,11180,1.4866037,0.011561036,5.154941405902917,0.061680911520042236,3.0
2.4.1,11240,1.0274951,0.0056653023,5.484718745563203,0.03191699252702114,1.4142135623730951
2.4.1,11300,1.1524612,0.006919384,6.370055737094904,0.06030871026704878,2.23606797749979
2.4.1,11360,1.2231325,0.007566035,5.890723206239337,0.08444091207442445,41.048751503547585
2.4.1,11420,1.052383,0.0056254864,6.138813152020661,0.04989075706908069,1.4142135623730951
2.4.1,11480,1.4401708,0.010214448,6.191800585846824,0.03758512291657262,1.4142135623730951
2.4.1,11540,0.9441696,0.004524648,5.96579405446339,0.06838879844489104,7.810249675906654
2.4.1,11600,1.4162337,0.010342717,5.66943310923738,0.0871660503057603,7.615773105863909
2.4.1,11660,1.0391874,0.0055096745,6.29227336090531,0.07151115584768176,39.824615503479755
2.4.1,11720,1.1728526,0.006913662,6.291856704743814,0.06139922754144265,43.41658669218482
2.4.1,11780,1.2302511,0.0069398284,6.047180781622923,0.07194705044012348,25.0
2.4.1,11840,0.99746,0.0050216913,6.3122899562017265,0.07162828344241597,9.0
2.4.1,11900,0.8952341,0.0037228465,5.887020739626615,0.07648643474181865,7.0710678118654755
2.4.1,11960,0.92096794,0.0042441487,6.23045332323718,0.05173513903470871,2.0
2.4.1,12020,1.0691396,0.0057970285,6.135309978185662,0.03455096125232748,3.0
2.4.1,12080,1.0891137,0.005161166,6.00736735492832,0.037673308009337624,0.0
2.4.1,12140,1.0224571,0.0051401854,6.050645352788206,0.031796423170678864,0.0
2.4.1,12200,1.086933,0.0060925484,6.11739340977718,0.03543785260156182,1.4142135623730951
2.4.1,12260,1.1820474,0.006565273,5.905985920127926,0.08448025263646226,5.0990195135927845
2.4.1,12320,1.2465457,0.0077052712,6.000722572963324,0.09573837963575743,11.40175425099138
2.4.1,12380,1.0910403,0.0055060387,6.264570086805936,0.08697834546719402,8.54400374531753
2.4.1,12440,0.9119934,0.0040416718,6.051888462119271,0.08275133775499957,7.280109889280518
2.4.1,12500,1.3274181,0.008484602,5.855556709715648,0.09252374042145274,8.06225774829855
2.4.1,12560,1.213023,0.0074191093,6.058312599123703,0.09306240869466373,34.0147027033899
2.4.1,12620,0.93726647,0.004525423,5.672491259440928,0.09539320301164878,9.433981132056603
2.4.1,12680,1.1278286,0.006569743,5.779185354482484,0.09771817424809685,40.049968789001575
2.4.1,12740,0.7694822,0.0029876232,5.8058533801130885,0.07931194191736864,6.0
2.4.1,12800,1.24226,0.0076554418,6.193103429789908,0.06460638630778308,6.708203932499369
2.4.1,12860,1.108454,0.006133318,6.280832269081491,0.05387305593649838,59.0
2.4.1,12920,0.7176049,0.0023416877,6.66127032934839,0.06673100716044365,11.661903789690601
2.4.1,12980,0.7889003,0.002703786,6.894209007573447,0.042718243985456886,6.0
2.4.1,13040,1.0354518,0.0054044127,6.3006321903512195,0.06618383561125164,58.008620049092706
2.4.1,13100,0.76184964,0.002776444,6.202537219205967,0.03382989777416077,0.0
2.4.1,13160,0.976618,0.0042010546,6.7902220159745355,0.07483807095557037,56.142675390472796
2.4.1,13220,0.9638758,0.004254222,6.807232513283557,0.043768969800315236,25.298221281347036
2.4.1,13280,1.1198673,0.0061054826,6.7431132537400185,0.05168616786345338,27.313000567495326
2.4.1,13340,0.8338246,0.0033228397,7.00108436850939,0.03664389091081113,2.0
2.4.1,13400,1.300344,0.008386672,5.92154354760888,0.07086019538049956,10.295630140987
2.4.1,13460,1.0532697,0.0051327944,5.736091720443865,0.08498721204696455,11.045361017187261
2.4.1,13520,0.95181113,0.004434705,6.270937855972455,0.04332475710553783,1.0
2.4.1,13580,1.1968485,0.00663507,6.139777471988496,0.07625167168447616,25.238858928247925
2.4.1,13640,1.3053849,0.008626342,6.123931078516594,0.076193514668632,7.0
2.4.1,13700,0.98000896,0.0046773553,6.342848066954738,0.06619268381432214,5.0990195135927845
2.4.1,13760,0.84726155,0.003523469,6.287438142844506,0.06752001889710041,20.518284528683193
2.4.1,13820,1.1622621,0.0066171885,6.260645027618757,0.03655022610052379,3.1622776601683795
2.4.1,13880,1.030899,0.004975915,6.481139998842062,0.0557850843263211,23.600847442411894
2.4.1,13940,1.3009392,0.008081675,6.272085690363232,0.05913397995415487,5.0990195135927845
2.4.1,14000,1.469991,0.011331022,6.562129296596679,0.05081917694591462,24.20743687382041
2.4.1,14060,0.9069527,0.0040974617,6.2993057110679285,0.0532683433152145,11.40175425099138
2.4.1,14120,1.1077183,0.0060549974,6.755163333838673,0.0375514757356952,2.23606797749979
2.4.1,14180,1.1736809,0.0065243244,6.4337103644202145,0.03849862611590191,1.0
2.4.1,14240,2.022657,0.02003795,6.498686229698737,0.06474985325013512,12.083045973594572
2.4.1,14300,1.1923859,0.0071410537,6.266441923550418,0.059521434622307405,9.0
2.4.1,14360,1.4868839,0.010590553,6.333755356527773,0.07192576480024679,6.324555320336759
2.4.1,14420,1.1763844,0.007139623,6.206190670790664,0.0403539570081732,3.605551275463989
2.4.1,14480,0.9687373,0.004762411,5.834457176848728,0.06844720691869505,23.021728866442675
2.4.1,14540,0.94057935,0.0045135617,6.046426729461607,0.06997039570298115,3.605551275463989
2.4.1,14600,1.0614915,0.005751133,6.196494678569218,0.03075515711423802,0.0
2.4.1,14660,0.9836705,0.0050047636,6.40030784542282,0.036652536136963544,24.020824298928627
2.4.1,14720,1.2878101,0.008610725,6.645547491210057,0.05868629707079672,34.88552708502482
2.4.1,14780,0.8269738,0.0034579635,6.621861702046855,0.05132423485039986,36.76955262170047
2.4.1,14840,1.0115228,0.0051087737,6.552753763646858,0.05050690125004218,20.248456731316587
2.4.1,14900,1.1044673,0.0062713623,6.096507415047911,0.07509164051958375,12.165525060596439
2.4.1,14960,1.1641023,0.00704515,5.578771145348235,0.05161633171119603,2.0
2.4.1,15020,1.141253,0.0066147447,5.515422257234795,0.06560970985620193,3.1622776601683795
2.4.1,15080,0.9559791,0.004591644,5.524215226886722,0.02342008213258912,0.0
2.4.1,15140,0.9072838,0.0041465163,5.678407080002982,0.027098648058890954,1.0
2.4.1,15200,1.0552514,0.005941808,5.725999302241407,0.023489091809730384,0.0
2.4.1,15260,0.9192395,0.0044698715,5.597831346115157,0.02921852608849914,1.4142135623730951
2.4.1,15320,1.0908871,0.0060421824,5.421347075839815,0.060831214105261024,2.23606797749979
2.4.1,15380,1.0700129,0.0059800744,5.687376479904646,0.037266185751934196,1.0
2.4.1,15440,1.0675814,0.0059625506,5.555926372228942,0.042769286478667366,2.23606797749979
2.4.1,15500,1.134137,0.0066170692,5.537807554981527,0.034313935600121394,1.4142135623730951
2.4.1,15560,0.9656492,0.0047711134,5.857367585059897,0.028349956470162405,0.0
2.4.1,15620,1.0687128,0.0056144,5.856449600065355,0.03652887327315051,2.23606797749979
2.4.1,15680,1.0457333,0.0055354834,5.962753971362256,0.0384702559727405,1.0
2.4.1,15740,0.8992854,0.0041007996,5.857956099051295,0.02525045201676135,0.0
2.4.1,15800,1.0381,0.0054938793,6.018891265366847,0.03314765111323422,1.0
2.4.1,15860,0.9297674,0.004276693,6.025341369459294,0.03190682328306279,1.0
2.4.1,15920,1.016021,0.004812002,5.852662379580909,0.03757741141932223,1.4142135623730951
2.4.1,15980,1.1891401,0.007034421,5.864396854154999,0.028733315667862747,1.0
2.4.1,16040,0.9151777,0.0041701198,6.192103054864016,0.028521408421831984,2.0
2.4.1,16100,1.0520899,0.0052295327,5.8583824016023485,0.03871569526448804,0.0
2.4.1,16160,1.180172,0.0066698194,6.200850577147996,0.07580547650693972,6.0
2.4.1,16220,0.9030907,0.00415653,6.062587463986,0.06039126196981442,5.0
2.4.1,16280,0.8672781,0.003709972,5.77217048570041,0.036538125031599436,0.0
2.4.1,16340,0.96167654,0.0045219064,5.933231582294283,0.03096466619860561,1.4142135623730951
2.4.1,16400,1.3286724,0.008553147,6.131753063127568,0.02915397833703639,1.0
2.4.1,16460,0.9864388,0.0047650337,5.793797397108993,0.03782767117218737,1.0
2.4.1,16520,0.92384344,0.004250169,6.113538848366763,0.039204107988326214,2.23606797749979
2.4.1,16580,0.8711236,0.0036910176,5.966979141285364,0.04320788277664485,3.605551275463989
2.4.1,16640,1.1420251,0.006434262,6.0078341018816195,0.02725463440125125,1.0
2.4.1,16700,0.8962002,0.0039145947,6.087536753811458,0.040059103972728535,2.0
2.4.1,16760,0.89452523,0.0039147735,6.106092387947428,0.053809849760178496,4.123105625617661
2.4.1,16820,0.88338935,0.0038387775,6.4476260852098894,0.05576236735258542,5.656854249492381
2.4.1,16880,1.3305161,0.009257078,5.713643508984048,0.08789648070835909,43.840620433565945
2.4.1,16940,1.1713743,0.0070008636,5.7545001166122125,0.03903342969098361,1.4142135623730951
2.4.1,17000,0.8755902,0.0038237572,5.869655848904262,0.04181921852171304,4.123105625617661
2.4.1,17060,0.96489716,0.0046715736,6.653859856724413,0.04830476039316637,1.0
2.4.1,17120,1.2888497,0.008454323,6.430328151458729,0.03506604523697431,1.0
2.4.1,17180,1.54495,0.011477172,6.078237652895063,0.06317550622722243,8.54400374531753
2.4.1,17240,1.0735611,0.005778849,6.114750355764069,0.04199902180598767,2.23606797749979
2.4.1,17300,0.8961594,0.0040157437,6.51207344539851,0.04705941744440845,4.47213595499958
2.4.1,17360,1.0236503,0.005175054,6.59831332360962,0.035406960387895,22.360679774997898
2.4.1,17420,1.2467766,0.007853687,6.4141643934607515,0.043373610944189636,25.0
2.4.1,17480,1.6608305,0.013871908,5.900453377938449,0.06882104651512956,8.246211251235321
